request_id,model_name,latency_ms,device_model,app_version,crash_log,user_feedback,device_temperature,battery_percentage,run_id
1765852197063,fastvlm_0.5b_stage3,1284,iphone 17 pro max,1.0,,,0,50,2
1765852200105,fastvlm_0.5b_stage3,1324,iphone 17 pro max,1.0,,,0,50,2
1765852204320,fastvlm_0.5b_stage3,1375,iphone 17 pro max,1.0,,,0,50,2
1765852208594,fastvlm_0.5b_stage3,1417,iphone 17 pro max,1.0,,,0,50,2
1765852212917,fastvlm_0.5b_stage3,1469,iphone 17 pro max,1.0,,,0,50,2
1765852216143,fastvlm_0.5b_stage3,1494,iphone 17 pro max,1.0,,,0,50,2
1765852219394,fastvlm_0.5b_stage3,1515,iphone 17 pro max,1.0,,,0,50,2
1765852222665,fastvlm_0.5b_stage3,1536,iphone 17 pro max,1.0,,,0,50,2
1765852225957,fastvlm_0.5b_stage3,1559,iphone 17 pro max,1.0,,,0,50,2
1765852229452,fastvlm_0.5b_stage3,1756,iphone 17 pro max,1.0,,,0,50,2
1765852233033,fastvlm_0.5b_stage3,1818,iphone 17 pro max,1.0,,,0,50,2
1765852236670,fastvlm_0.5b_stage3,1871,iphone 17 pro max,1.0,,,0,50,2
1765852240391,fastvlm_0.5b_stage3,1944,iphone 17 pro max,1.0,,,0,50,2
1765852244119,fastvlm_0.5b_stage3,1939,iphone 17 pro max,1.0,,,0,50,2
1765852247879,fastvlm_0.5b_stage3,1979,iphone 17 pro max,1.0,,,0,50,2
1765852251654,fastvlm_0.5b_stage3,1988,iphone 17 pro max,1.0,,,0,50,2
1765852255458,fastvlm_0.5b_stage3,2009,iphone 17 pro max,1.0,,,0,50,2
1765852259259,fastvlm_0.5b_stage3,2010,iphone 17 pro max,1.0,,,0,50,2
1765852263064,fastvlm_0.5b_stage3,2015,iphone 17 pro max,1.0,,,0,50,2
1765852268312,fastvlm_0.5b_stage3,2276,iphone 17 pro max,1.0,,,0,50,2
1765852272207,fastvlm_0.5b_stage3,2105,iphone 17 pro max,1.0,,,0,50,2
1765852276068,fastvlm_0.5b_stage3,2051,iphone 17 pro max,1.0,,,0,50,2
1765852281360,fastvlm_0.5b_stage3,2324,iphone 17 pro max,1.0,,,0,50,2
1765852286629,fastvlm_0.5b_stage3,2311,iphone 17 pro max,1.0,,,0,50,2
1765852291888,fastvlm_0.5b_stage3,2299,iphone 17 pro max,1.0,,,0,50,2
1765852297167,fastvlm_0.5b_stage3,2313,iphone 17 pro max,1.0,,,0,50,2
1765852302453,fastvlm_0.5b_stage3,2316,iphone 17 pro max,1.0,,,0,50,2
1765852307748,fastvlm_0.5b_stage3,2338,iphone 17 pro max,1.0,,,0,50,2
1765852313022,fastvlm_0.5b_stage3,2316,iphone 17 pro max,1.0,,,0,50,2
1765852318324,fastvlm_0.5b_stage3,2350,iphone 17 pro max,1.0,,,0,50,2
1765852323625,fastvlm_0.5b_stage3,2348,iphone 17 pro max,1.0,,,1,50,2
1765852328948,fastvlm_0.5b_stage3,2359,iphone 17 pro max,1.0,,,1,50,2
1765852334265,fastvlm_0.5b_stage3,2357,iphone 17 pro max,1.0,,,1,50,2
1765852339592,fastvlm_0.5b_stage3,2366,iphone 17 pro max,1.0,,,1,50,2
1765852343466,fastvlm_0.5b_stage3,2090,iphone 17 pro max,1.0,,,1,50,2
1765852347413,fastvlm_0.5b_stage3,2139,iphone 17 pro max,1.0,,,1,50,2
1765852352813,fastvlm_0.5b_stage3,2422,iphone 17 pro max,1.0,,,1,50,2
1765852358211,fastvlm_0.5b_stage3,2434,iphone 17 pro max,1.0,,,1,50,2
1765852362115,fastvlm_0.5b_stage3,2105,iphone 17 pro max,1.0,,,1,50,2
1765852366075,fastvlm_0.5b_stage3,2149,iphone 17 pro max,1.0,,,1,50,2
1765852371532,fastvlm_0.5b_stage3,2471,iphone 17 pro max,1.0,,,1,50,2
1765852375447,fastvlm_0.5b_stage3,2120,iphone 17 pro max,1.0,,,1,50,2
1765852379465,fastvlm_0.5b_stage3,2067,iphone 17 pro max,1.0,,,1,50,2
1765852383446,fastvlm_0.5b_stage3,2168,iphone 17 pro max,1.0,,,1,50,2
1765852387435,fastvlm_0.5b_stage3,2174,iphone 17 pro max,1.0,,,1,50,2
1765852391438,fastvlm_0.5b_stage3,2193,iphone 17 pro max,1.0,,,1,50,2
1765852395425,fastvlm_0.5b_stage3,2179,iphone 17 pro max,1.0,,,1,50,2
1765852399424,fastvlm_0.5b_stage3,2179,iphone 17 pro max,1.0,,,1,50,2
1765852403450,fastvlm_0.5b_stage3,2204,iphone 17 pro max,1.0,,,1,50,2
1765852407463,fastvlm_0.5b_stage3,2198,iphone 17 pro max,1.0,,,1,50,2
1765852411478,fastvlm_0.5b_stage3,2198,iphone 17 pro max,1.0,,,1,50,2
1765852415511,fastvlm_0.5b_stage3,2214,iphone 17 pro max,1.0,,,1,50,2
1765852421064,fastvlm_0.5b_stage3,2547,iphone 17 pro max,1.0,,,1,50,2
1765852426597,fastvlm_0.5b_stage3,2548,iphone 17 pro max,1.0,,,1,50,2
1765852430602,fastvlm_0.5b_stage3,2203,iphone 17 pro max,1.0,,,1,50,2
1765852434666,fastvlm_0.5b_stage3,2236,iphone 17 pro max,1.0,,,1,50,2
1765852438743,fastvlm_0.5b_stage3,2245,iphone 17 pro max,1.0,,,1,50,2
1765852442821,fastvlm_0.5b_stage3,2254,iphone 17 pro max,1.0,,,1,50,2
1765852446893,fastvlm_0.5b_stage3,2257,iphone 17 pro max,1.0,,,1,50,2
1765852450944,fastvlm_0.5b_stage3,2242,iphone 17 pro max,1.0,,,1,50,2
1765852454994,fastvlm_0.5b_stage3,2243,iphone 17 pro max,1.0,,,1,50,2
1765852459032,fastvlm_0.5b_stage3,2231,iphone 17 pro max,1.0,,,1,50,2
1765852463111,fastvlm_0.5b_stage3,2260,iphone 17 pro max,1.0,,,1,50,2
1765852467179,fastvlm_0.5b_stage3,2257,iphone 17 pro max,1.0,,,1,50,2
1765852471240,fastvlm_0.5b_stage3,2237,iphone 17 pro max,1.0,,,1,45,2
1765852475297,fastvlm_0.5b_stage3,2244,iphone 17 pro max,1.0,,,1,45,2
1765852479337,fastvlm_0.5b_stage3,2232,iphone 17 pro max,1.0,,,1,45,2
1765852483397,fastvlm_0.5b_stage3,2244,iphone 17 pro max,1.0,,,1,45,2
1765852487472,fastvlm_0.5b_stage3,2208,iphone 17 pro max,1.0,,,1,45,2
1765852491556,fastvlm_0.5b_stage3,2268,iphone 17 pro max,1.0,,,1,45,2
1765852495613,fastvlm_0.5b_stage3,2242,iphone 17 pro max,1.0,,,1,45,2
1765852499760,fastvlm_0.5b_stage3,2287,iphone 17 pro max,1.0,,,1,45,2
1765852503816,fastvlm_0.5b_stage3,2244,iphone 17 pro max,1.0,,,1,45,2
1765852507929,fastvlm_0.5b_stage3,2131,iphone 17 pro max,1.0,,,1,45,2
1765852512032,fastvlm_0.5b_stage3,2277,iphone 17 pro max,1.0,,,1,45,2
1765852516116,fastvlm_0.5b_stage3,2260,iphone 17 pro max,1.0,,,1,45,2
1765852520232,fastvlm_0.5b_stage3,2291,iphone 17 pro max,1.0,,,1,45,2
1765852524319,fastvlm_0.5b_stage3,2278,iphone 17 pro max,1.0,,,1,45,2
1765852528423,fastvlm_0.5b_stage3,2283,iphone 17 pro max,1.0,,,1,45,2
1765852532513,fastvlm_0.5b_stage3,2256,iphone 17 pro max,1.0,,,1,45,2
1765852536593,fastvlm_0.5b_stage3,2252,iphone 17 pro max,1.0,,,1,45,2
1765852540732,fastvlm_0.5b_stage3,2308,iphone 17 pro max,1.0,,,1,45,2
1765852544864,fastvlm_0.5b_stage3,2306,iphone 17 pro max,1.0,,,1,45,2
1765852549003,fastvlm_0.5b_stage3,2310,iphone 17 pro max,1.0,,,1,45,2
1765852553136,fastvlm_0.5b_stage3,2308,iphone 17 pro max,1.0,,,1,45,2
1765852557298,fastvlm_0.5b_stage3,2322,iphone 17 pro max,1.0,,,1,45,2
1765852561443,fastvlm_0.5b_stage3,2315,iphone 17 pro max,1.0,,,1,45,2
1765852565618,fastvlm_0.5b_stage3,2357,iphone 17 pro max,1.0,,,1,45,2
1765852569780,fastvlm_0.5b_stage3,2334,iphone 17 pro max,1.0,,,1,45,2
1765852573900,fastvlm_0.5b_stage3,2302,iphone 17 pro max,1.0,,,1,45,2
1765852578054,fastvlm_0.5b_stage3,2340,iphone 17 pro max,1.0,,,1,45,2
1765852582160,fastvlm_0.5b_stage3,2294,iphone 17 pro max,1.0,,,1,45,2
1765852587852,fastvlm_0.5b_stage3,2649,iphone 17 pro max,1.0,,,1,45,2
1765852591977,fastvlm_0.5b_stage3,2330,iphone 17 pro max,1.0,,,1,45,2
1765852596101,fastvlm_0.5b_stage3,2303,iphone 17 pro max,1.0,,,1,45,2
1765852600276,fastvlm_0.5b_stage3,2361,iphone 17 pro max,1.0,,,1,45,2
1765852604460,fastvlm_0.5b_stage3,2362,iphone 17 pro max,1.0,,,1,45,2
1765852608583,fastvlm_0.5b_stage3,2300,iphone 17 pro max,1.0,,,1,45,2
1765852612711,fastvlm_0.5b_stage3,2296,iphone 17 pro max,1.0,,,1,45,2
1765852616857,fastvlm_0.5b_stage3,2324,iphone 17 pro max,1.0,,,1,45,2
1765852621016,fastvlm_0.5b_stage3,2333,iphone 17 pro max,1.0,,,1,45,2
1765852625215,fastvlm_0.5b_stage3,2364,iphone 17 pro max,1.0,,,1,45,2
1765852629418,fastvlm_0.5b_stage3,2367,iphone 17 pro max,1.0,,,1,45,2
1765852633642,fastvlm_0.5b_stage3,2390,iphone 17 pro max,1.0,,,1,45,2
1765852637850,fastvlm_0.5b_stage3,2381,iphone 17 pro max,1.0,,,1,45,2
1765852642089,fastvlm_0.5b_stage3,2404,iphone 17 pro max,1.0,,,1,45,2
1765852646360,fastvlm_0.5b_stage3,2440,iphone 17 pro max,1.0,,,1,45,2
1765852650613,fastvlm_0.5b_stage3,2426,iphone 17 pro max,1.0,,,2,45,2
1765852654966,fastvlm_0.5b_stage3,2515,iphone 17 pro max,1.0,,,2,45,2
1765852659261,fastvlm_0.5b_stage3,2456,iphone 17 pro max,1.0,,,2,45,2
1765852663574,fastvlm_0.5b_stage3,2471,iphone 17 pro max,1.0,,,2,45,2
1765852667909,fastvlm_0.5b_stage3,2488,iphone 17 pro max,1.0,,,2,45,2
1765852672278,fastvlm_0.5b_stage3,2524,iphone 17 pro max,1.0,,,2,45,2
1765852676637,fastvlm_0.5b_stage3,2514,iphone 17 pro max,1.0,,,2,45,2
1765852681065,fastvlm_0.5b_stage3,2579,iphone 17 pro max,1.0,,,2,45,2
1765852685447,fastvlm_0.5b_stage3,2541,iphone 17 pro max,1.0,,,2,45,2
1765852689820,fastvlm_0.5b_stage3,2531,iphone 17 pro max,1.0,,,2,45,2
1765852694191,fastvlm_0.5b_stage3,2533,iphone 17 pro max,1.0,,,2,45,2
1765852700193,fastvlm_0.5b_stage3,2833,iphone 17 pro max,1.0,,,2,45,2
1765852704511,fastvlm_0.5b_stage3,2502,iphone 17 pro max,1.0,,,2,45,2
1765852708950,fastvlm_0.5b_stage3,2607,iphone 17 pro max,1.0,,,2,45,2
1765852713292,fastvlm_0.5b_stage3,2515,iphone 17 pro max,1.0,,,2,45,2
1765852717729,fastvlm_0.5b_stage3,2604,iphone 17 pro max,1.0,,,2,45,2
1765852722102,fastvlm_0.5b_stage3,2539,iphone 17 pro max,1.0,,,2,45,2
1765852726546,fastvlm_0.5b_stage3,2604,iphone 17 pro max,1.0,,,2,45,2
1765852730940,fastvlm_0.5b_stage3,2563,iphone 17 pro max,1.0,,,2,45,2
1765852735346,fastvlm_0.5b_stage3,2567,iphone 17 pro max,1.0,,,2,45,2
1765852739756,fastvlm_0.5b_stage3,2578,iphone 17 pro max,1.0,,,2,45,2
1765852744172,fastvlm_0.5b_stage3,2577,iphone 17 pro max,1.0,,,2,45,2
1765852748602,fastvlm_0.5b_stage3,2590,iphone 17 pro max,1.0,,,2,45,2
1765852753034,fastvlm_0.5b_stage3,2588,iphone 17 pro max,1.0,,,2,45,2
1765852757557,fastvlm_0.5b_stage3,2680,iphone 17 pro max,1.0,,,2,45,2
1765852762008,fastvlm_0.5b_stage3,2611,iphone 17 pro max,1.0,,,2,45,2
1765852768088,fastvlm_0.5b_stage3,2870,iphone 17 pro max,1.0,,,2,45,2
1765852772526,fastvlm_0.5b_stage3,2613,iphone 17 pro max,1.0,,,2,45,2
1765852777032,fastvlm_0.5b_stage3,2651,iphone 17 pro max,1.0,,,2,45,2
1765852781557,fastvlm_0.5b_stage3,2676,iphone 17 pro max,1.0,,,2,45,2
1765852786083,fastvlm_0.5b_stage3,2685,iphone 17 pro max,1.0,,,2,45,2
1765852790635,fastvlm_0.5b_stage3,2704,iphone 17 pro max,1.0,,,2,45,2
1765852795157,fastvlm_0.5b_stage3,2673,iphone 17 pro max,1.0,,,2,45,2
1765852799679,fastvlm_0.5b_stage3,2681,iphone 17 pro max,1.0,,,2,45,2
1765852804227,fastvlm_0.5b_stage3,2694,iphone 17 pro max,1.0,,,2,45,2
1765852808870,fastvlm_0.5b_stage3,2787,iphone 17 pro max,1.0,,,2,45,2
1765852813430,fastvlm_0.5b_stage3,2711,iphone 17 pro max,1.0,,,2,45,2
1765852818033,fastvlm_0.5b_stage3,2749,iphone 17 pro max,1.0,,,2,45,2
1765852822607,fastvlm_0.5b_stage3,2720,iphone 17 pro max,1.0,,,2,45,2
1765852827207,fastvlm_0.5b_stage3,2739,iphone 17 pro max,1.0,,,2,45,2
1765852831810,fastvlm_0.5b_stage3,2757,iphone 17 pro max,1.0,,,2,45,2
1765852836381,fastvlm_0.5b_stage3,2726,iphone 17 pro max,1.0,,,2,45,2
1765852840966,fastvlm_0.5b_stage3,2745,iphone 17 pro max,1.0,,,2,45,2
1765852845533,fastvlm_0.5b_stage3,2728,iphone 17 pro max,1.0,,,2,45,2
1765852850101,fastvlm_0.5b_stage3,2730,iphone 17 pro max,1.0,,,2,45,2
1765852854660,fastvlm_0.5b_stage3,2718,iphone 17 pro max,1.0,,,2,45,2
1765852859241,fastvlm_0.5b_stage3,2735,iphone 17 pro max,1.0,,,2,45,2
1765852863820,fastvlm_0.5b_stage3,2730,iphone 17 pro max,1.0,,,2,45,2
1765852868428,fastvlm_0.5b_stage3,2756,iphone 17 pro max,1.0,,,2,45,2
1765852873030,fastvlm_0.5b_stage3,2756,iphone 17 pro max,1.0,,,2,45,2
1765852877596,fastvlm_0.5b_stage3,2720,iphone 17 pro max,1.0,,,2,45,2
1765852882302,fastvlm_0.5b_stage3,2863,iphone 17 pro max,1.0,,,2,45,2
1765852886921,fastvlm_0.5b_stage3,2762,iphone 17 pro max,1.0,,,2,45,2
1765852891636,fastvlm_0.5b_stage3,2862,iphone 17 pro max,1.0,,,2,45,2
1765852896280,fastvlm_0.5b_stage3,2803,iphone 17 pro max,1.0,,,2,45,2
1765852900990,fastvlm_0.5b_stage3,2691,iphone 17 pro max,1.0,,,2,45,2
1765852905787,fastvlm_0.5b_stage3,2838,iphone 17 pro max,1.0,,,2,45,2
1765852910454,fastvlm_0.5b_stage3,2809,iphone 17 pro max,1.0,,,2,45,2
1765852915130,fastvlm_0.5b_stage3,2819,iphone 17 pro max,1.0,,,2,45,2
1765852919907,fastvlm_0.5b_stage3,2915,iphone 17 pro max,1.0,,,2,45,2
1765852924603,fastvlm_0.5b_stage3,2826,iphone 17 pro max,1.0,,,2,45,2
1765852929411,fastvlm_0.5b_stage3,2950,iphone 17 pro max,1.0,,,2,45,2
1765852934132,fastvlm_0.5b_stage3,2869,iphone 17 pro max,1.0,,,2,45,2
1765852938846,fastvlm_0.5b_stage3,2850,iphone 17 pro max,1.0,,,2,45,2
1765852943648,fastvlm_0.5b_stage3,2936,iphone 17 pro max,1.0,,,2,45,2
1765852948349,fastvlm_0.5b_stage3,2836,iphone 17 pro max,1.0,,,2,45,2
1765852953168,fastvlm_0.5b_stage3,2955,iphone 17 pro max,1.0,,,2,45,2
1765852957888,fastvlm_0.5b_stage3,2857,iphone 17 pro max,1.0,,,2,45,2
1765852962681,fastvlm_0.5b_stage3,2933,iphone 17 pro max,1.0,,,2,45,2
1765852967386,fastvlm_0.5b_stage3,2835,iphone 17 pro max,1.0,,,2,45,2
1765852972098,fastvlm_0.5b_stage3,2865,iphone 17 pro max,1.0,,,2,45,2
1765852976827,fastvlm_0.5b_stage3,2878,iphone 17 pro max,1.0,,,2,45,2
1765852981451,fastvlm_0.5b_stage3,2784,iphone 17 pro max,1.0,,,2,45,2
1765852986231,fastvlm_0.5b_stage3,2932,iphone 17 pro max,1.0,,,2,45,2
1765852990930,fastvlm_0.5b_stage3,2844,iphone 17 pro max,1.0,,,2,45,2
1765852997333,fastvlm_0.5b_stage3,3110,iphone 17 pro max,1.0,,,2,45,2
1765853001964,fastvlm_0.5b_stage3,2811,iphone 17 pro max,1.0,,,2,45,2
1765853006697,fastvlm_0.5b_stage3,2878,iphone 17 pro max,1.0,,,2,45,2
1765853011400,fastvlm_0.5b_stage3,2846,iphone 17 pro max,1.0,,,2,45,2
1765853016112,fastvlm_0.5b_stage3,2855,iphone 17 pro max,1.0,,,2,45,2
1765853020799,fastvlm_0.5b_stage3,2828,iphone 17 pro max,1.0,,,2,45,2
1765853025625,fastvlm_0.5b_stage3,2972,iphone 17 pro max,1.0,,,2,45,2
1765853030335,fastvlm_0.5b_stage3,2861,iphone 17 pro max,1.0,,,2,45,2
1765853035068,fastvlm_0.5b_stage3,2864,iphone 17 pro max,1.0,,,2,45,2
1765853039869,fastvlm_0.5b_stage3,2948,iphone 17 pro max,1.0,,,2,45,2
1765853044589,fastvlm_0.5b_stage3,2866,iphone 17 pro max,1.0,,,2,45,2
1765853049315,fastvlm_0.5b_stage3,2875,iphone 17 pro max,1.0,,,2,45,2
1765853054120,fastvlm_0.5b_stage3,2947,iphone 17 pro max,1.0,,,2,45,2
1765853058851,fastvlm_0.5b_stage3,2862,iphone 17 pro max,1.0,,,2,45,2
1765853063591,fastvlm_0.5b_stage3,2866,iphone 17 pro max,1.0,,,2,40,2
1765853070126,fastvlm_0.5b_stage3,3204,iphone 17 pro max,1.0,,,2,40,2
1765853074870,fastvlm_0.5b_stage3,2911,iphone 17 pro max,1.0,,,2,40,2
1765853079648,fastvlm_0.5b_stage3,2906,iphone 17 pro max,1.0,,,2,40,2
1765853086188,fastvlm_0.5b_stage3,3197,iphone 17 pro max,1.0,,,2,40,2
1765853090958,fastvlm_0.5b_stage3,2930,iphone 17 pro max,1.0,,,2,40,2
1765853095760,fastvlm_0.5b_stage3,2933,iphone 17 pro max,1.0,,,2,40,2
1765853100653,fastvlm_0.5b_stage3,3011,iphone 17 pro max,1.0,,,2,40,2
1765853105396,fastvlm_0.5b_stage3,2867,iphone 17 pro max,1.0,,,2,40,2
1765853110285,fastvlm_0.5b_stage3,3024,iphone 17 pro max,1.0,,,2,40,2
1765853115126,fastvlm_0.5b_stage3,2964,iphone 17 pro max,1.0,,,2,40,2
1765853119945,fastvlm_0.5b_stage3,2948,iphone 17 pro max,1.0,,,2,40,2
1765853124862,fastvlm_0.5b_stage3,3049,iphone 17 pro max,1.0,,,2,40,2
1765853129679,fastvlm_0.5b_stage3,2948,iphone 17 pro max,1.0,,,2,40,2
1765853134567,fastvlm_0.5b_stage3,3020,iphone 17 pro max,1.0,,,2,40,2
1765853139375,fastvlm_0.5b_stage3,2943,iphone 17 pro max,1.0,,,2,40,2
1765853144202,fastvlm_0.5b_stage3,2952,iphone 17 pro max,1.0,,,2,40,2
1765853149116,fastvlm_0.5b_stage3,3051,iphone 17 pro max,1.0,,,2,40,2
1765853153854,fastvlm_0.5b_stage3,2870,iphone 17 pro max,1.0,,,2,40,2
1765853158765,fastvlm_0.5b_stage3,3049,iphone 17 pro max,1.0,,,2,40,2
1765853163594,fastvlm_0.5b_stage3,2957,iphone 17 pro max,1.0,,,2,40,2
1765853168540,fastvlm_0.5b_stage3,3074,iphone 17 pro max,1.0,,,2,40,2
1765853173388,fastvlm_0.5b_stage3,2971,iphone 17 pro max,1.0,,,2,40,2
1765853178347,fastvlm_0.5b_stage3,3080,iphone 17 pro max,1.0,,,2,40,2
1765853183196,fastvlm_0.5b_stage3,2977,iphone 17 pro max,1.0,,,2,40,2
1765853188148,fastvlm_0.5b_stage3,3079,iphone 17 pro max,1.0,,,2,40,2
1765853192992,fastvlm_0.5b_stage3,2972,iphone 17 pro max,1.0,,,2,40,2
1765853197959,fastvlm_0.5b_stage3,3090,iphone 17 pro max,1.0,,,2,40,2
1765853202798,fastvlm_0.5b_stage3,2959,iphone 17 pro max,1.0,,,2,40,2
1765853207750,fastvlm_0.5b_stage3,3080,iphone 17 pro max,1.0,,,2,40,2
1765853212597,fastvlm_0.5b_stage3,2959,iphone 17 pro max,1.0,,,2,40,2
1765853217543,fastvlm_0.5b_stage3,3072,iphone 17 pro max,1.0,,,2,40,2
1765853222393,fastvlm_0.5b_stage3,2970,iphone 17 pro max,1.0,,,2,40,2
1765853229078,fastvlm_0.5b_stage3,3291,iphone 17 pro max,1.0,,,2,40,2
1765853233934,fastvlm_0.5b_stage3,3009,iphone 17 pro max,1.0,,,2,40,2
1765853238903,fastvlm_0.5b_stage3,3081,iphone 17 pro max,1.0,,,2,40,2
1765853243784,fastvlm_0.5b_stage3,2994,iphone 17 pro max,1.0,,,2,40,2
1765853248761,fastvlm_0.5b_stage3,3086,iphone 17 pro max,1.0,,,2,40,2
1765853253638,fastvlm_0.5b_stage3,2981,iphone 17 pro max,1.0,,,2,40,2
1765853258616,fastvlm_0.5b_stage3,3092,iphone 17 pro max,1.0,,,2,40,2
1765853263488,fastvlm_0.5b_stage3,2980,iphone 17 pro max,1.0,,,2,40,2
1765853268469,fastvlm_0.5b_stage3,3077,iphone 17 pro max,1.0,,,2,40,2
1765853273324,fastvlm_0.5b_stage3,2979,iphone 17 pro max,1.0,,,2,40,2
1765853278278,fastvlm_0.5b_stage3,3085,iphone 17 pro max,1.0,,,2,40,2
1765853283152,fastvlm_0.5b_stage3,2990,iphone 17 pro max,1.0,,,2,40,2
1765853288119,fastvlm_0.5b_stage3,3089,iphone 17 pro max,1.0,,,2,40,2
1765853292971,fastvlm_0.5b_stage3,2975,iphone 17 pro max,1.0,,,2,40,2
1765853297917,fastvlm_0.5b_stage3,3072,iphone 17 pro max,1.0,,,2,40,2
1765853302732,fastvlm_0.5b_stage3,2950,iphone 17 pro max,1.0,,,2,40,2
1765853307688,fastvlm_0.5b_stage3,3076,iphone 17 pro max,1.0,,,2,40,2
1765853312534,fastvlm_0.5b_stage3,2970,iphone 17 pro max,1.0,,,2,40,2
1765853317468,fastvlm_0.5b_stage3,3055,iphone 17 pro max,1.0,,,2,40,2
1765853322301,fastvlm_0.5b_stage3,2954,iphone 17 pro max,1.0,,,2,40,2
1765853327264,fastvlm_0.5b_stage3,3083,iphone 17 pro max,1.0,,,2,40,2
1765853332137,fastvlm_0.5b_stage3,2987,iphone 17 pro max,1.0,,,2,40,2
1765853337120,fastvlm_0.5b_stage3,3089,iphone 17 pro max,1.0,,,2,40,2
1765853343771,fastvlm_0.5b_stage3,3219,iphone 17 pro max,1.0,,,2,40,2
1765853348660,fastvlm_0.5b_stage3,3028,iphone 17 pro max,1.0,,,2,40,2
1765853353643,fastvlm_0.5b_stage3,3093,iphone 17 pro max,1.0,,,2,40,2
1765853358543,fastvlm_0.5b_stage3,3009,iphone 17 pro max,1.0,,,2,40,2
1765853363440,fastvlm_0.5b_stage3,3003,iphone 17 pro max,1.0,,,2,40,2
1765853368445,fastvlm_0.5b_stage3,3111,iphone 17 pro max,1.0,,,2,40,2
1765853373350,fastvlm_0.5b_stage3,3014,iphone 17 pro max,1.0,,,2,40,2
1765853378365,fastvlm_0.5b_stage3,3113,iphone 17 pro max,1.0,,,2,40,2
1765853383268,fastvlm_0.5b_stage3,3014,iphone 17 pro max,1.0,,,2,40,2
1765853388283,fastvlm_0.5b_stage3,3114,iphone 17 pro max,1.0,,,2,40,2
1765853393178,fastvlm_0.5b_stage3,3006,iphone 17 pro max,1.0,,,2,40,2
1765853398124,fastvlm_0.5b_stage3,3053,iphone 17 pro max,1.0,,,2,40,2
1765853403008,fastvlm_0.5b_stage3,3001,iphone 17 pro max,1.0,,,2,40,2
1765853408019,fastvlm_0.5b_stage3,3116,iphone 17 pro max,1.0,,,2,40,2
1765853412918,fastvlm_0.5b_stage3,2995,iphone 17 pro max,1.0,,,2,40,2
1765853417880,fastvlm_0.5b_stage3,3068,iphone 17 pro max,1.0,,,2,40,2
1765853422749,fastvlm_0.5b_stage3,2990,iphone 17 pro max,1.0,,,2,40,2
1765853429448,fastvlm_0.5b_stage3,3292,iphone 17 pro max,1.0,,,2,40,2
1765853434302,fastvlm_0.5b_stage3,3009,iphone 17 pro max,1.0,,,2,40,2
1765853439298,fastvlm_0.5b_stage3,3106,iphone 17 pro max,1.0,,,2,40,2
1765853444184,fastvlm_0.5b_stage3,3008,iphone 17 pro max,1.0,,,2,40,2
1765853449145,fastvlm_0.5b_stage3,3086,iphone 17 pro max,1.0,,,2,40,2
1765853454031,fastvlm_0.5b_stage3,3004,iphone 17 pro max,1.0,,,2,40,2
1765853459003,fastvlm_0.5b_stage3,3093,iphone 17 pro max,1.0,,,2,40,2
1765853465644,fastvlm_0.5b_stage3,3215,iphone 17 pro max,1.0,,,2,40,2
1765853472274,fastvlm_0.5b_stage3,3275,iphone 17 pro max,1.0,,,2,40,2
1765853477185,fastvlm_0.5b_stage3,3056,iphone 17 pro max,1.0,,,2,40,2
1765853483939,fastvlm_0.5b_stage3,3328,iphone 17 pro max,1.0,,,2,40,2
1765853488861,fastvlm_0.5b_stage3,3064,iphone 17 pro max,1.0,,,2,40,2
1765853493828,fastvlm_0.5b_stage3,3081,iphone 17 pro max,1.0,,,2,40,2
1765853498708,fastvlm_0.5b_stage3,2993,iphone 17 pro max,1.0,,,2,40,2
1765853503732,fastvlm_0.5b_stage3,3135,iphone 17 pro max,1.0,,,2,40,2
1765853508642,fastvlm_0.5b_stage3,3025,iphone 17 pro max,1.0,,,2,40,2
1765853513664,fastvlm_0.5b_stage3,3133,iphone 17 pro max,1.0,,,2,40,2
1765853520309,fastvlm_0.5b_stage3,3223,iphone 17 pro max,1.0,,,2,40,2
1765853527042,fastvlm_0.5b_stage3,3377,iphone 17 pro max,1.0,,,2,40,2
1765853533685,fastvlm_0.5b_stage3,3249,iphone 17 pro max,1.0,,,2,40,2
1765853540383,fastvlm_0.5b_stage3,3144,iphone 17 pro max,1.0,,,2,40,2
1765853547130,fastvlm_0.5b_stage3,3364,iphone 17 pro max,1.0,,,2,40,2
1765853553754,fastvlm_0.5b_stage3,3250,iphone 17 pro max,1.0,,,2,40,2
1765853560514,fastvlm_0.5b_stage3,3379,iphone 17 pro max,1.0,,,2,40,2
1765853567239,fastvlm_0.5b_stage3,3354,iphone 17 pro max,1.0,,,2,40,2
1765853573988,fastvlm_0.5b_stage3,3349,iphone 17 pro max,1.0,,,2,40,2
1765853580678,fastvlm_0.5b_stage3,3330,iphone 17 pro max,1.0,,,2,40,2
1765853585733,fastvlm_0.5b_stage3,3211,iphone 17 pro max,1.0,,,2,40,2
1765853592402,fastvlm_0.5b_stage3,3268,iphone 17 pro max,1.0,,,2,40,2
1765853599142,fastvlm_0.5b_stage3,3368,iphone 17 pro max,1.0,,,2,40,2
1765853605830,fastvlm_0.5b_stage3,3314,iphone 17 pro max,1.0,,,2,40,2
1765853612512,fastvlm_0.5b_stage3,3307,iphone 17 pro max,1.0,,,2,40,2
1765853619283,fastvlm_0.5b_stage3,3174,iphone 17 pro max,1.0,,,2,40,2

1765855073170,fastvlm_1.5b_stage3,3440,iphone 17 pro max,1.0,,,0,40,3
